date,text,label
2007-09-14,december gold down $3.20 at $714.70 an ounce on nymex,2
2017-09-05,"june gold drops $11, or 0.9%, to settle at $1,216.10/oz",2
2009-06-13,gold continues to decline on lower global cues,2
2012-02-13,gold problem' getting serious: can it deliver sustainable returns?,1
2017-11-10,gold takes back some lost ground after fed meeting minutes,2
2017-11-20,is bitcoin the new gold?,1
2017-01-06,"august gold falls $5.30, or 0.4%, to settle at $1,270.10/oz",2
2011-08-29,"gold trades under $1,800 as u.s. equities rise",0
2008-01-04,gold futures stumble 3.6% to end at $887.80 an ounce,2
2018-02-14,bitcoin : digital gold vs. real gold: time to use bitcoin to buy gold?,1
2018-10-10,gold futures rise 0.27% on global cues,0
2007-02-20,"gold falls over $11, pressured by dollar gains",2
2008-04-17,"gold rises by rs 175 on increased demand, firm global cues",0
2017-08-16,gold treads lower ahead of fed minutes,2
2009-08-04,"april gold ends up $2.60, or 0.3%, at $884.80 an ounce",0
2017-01-17,gold holds strong gains after empire state report,0
2003-11-02,"hecla mining '02 gold, silver production at record",1
2010-02-23,gold fields says production to be 5% shy of goal,1
2005-09-05,"spot gold quoted at $427, up $1.20 from new york",0
2016-12-05,gold demand surges record 21% in q1,1
2018-09-08,eu parliament agrees to ease liquidity rules for gold trading,1
2016-09-16,"gold ends near 3-month low, suffers 1.8% weekly loss",2
2017-08-06,"august gold down $13.70, or 1.1%, to settle at $1,279.50/oz",2
2018-06-14,"gold hits 2-week high on dollar's weakness, trade worries",0
2017-10-11,turkey's gold-buying spree has market wondering how much and why,1
2010-07-31,"stocks cheer a benign july; gold, dollar suffer",2
2014-10-27,gold slumps on selling spree ahead of fed qe meet,2
2014-01-27,gold ends lower for first time in three sessions,2
2008-11-12,february gold ends up $17.80 at $826.60 an ounce on nymex,0
2017-09-11,gold adds to gain after weekly jobless-claims report,0
2013-01-21,"commodity bets: buy gold, crude; sell copper, lead",1
,april gold last down $3.30 at $648.70/oz after $647 low,2
2004-10-08,gold futures close lower ahead of fed decision,2
2004-01-12,"gold near $456, highest since june `88",0
2003-12-30,"gold futures at fresh, 15-year high",0
2007-01-02,gold futures climb over $5 to a six-month high,0
2006-09-15,"crude, gold futures reverse course to trade higher",0
2011-06-24,"gold falls, extending thursday's decline",2
2018-01-30,gold : your weight in gold,1
2017-09-15,"december gold rises less than 0.1% at $1,329.50/oz.",0
2012-04-01,"ecb balance sheet grows, gold reserves increase",1
2018-05-17,japan : 'semi-organized' crime groups tied to rise in gold smuggling,0
2018-01-31,gold futures retreat somewhat after private-sector employment report,2
2012-11-21,"gold, silver encounter profit-taking, global cues",0
2017-10-17,"goldman sachs feels even at 12% return, gold is still better than bitcoin",1
2016-09-08,gold futures post modest gains to end two-session skid,0
2017-07-26,"weak global cues pull gold futures down to rs 28,384",2
2005-09-26,"dec gold closes at $469.50/oz, up $2.30 after $462.30 low",0
2018-01-25,lbma ponders blockchain use for gold supply tracking,1
2017-01-12,gold inches up on weaker dollar; improved risk appetite weighs,0
2013-06-26,"gold, silver prices tumble to lowest since late 2010",2
2017-05-01,"february gold up $9.50, or 0.8%, at $1,174.80/oz. after adp report",0
2011-10-31,india gold falls by 1.5%on global leads,2
2011-10-01,"gold turns lower, trades under $1,370 an ounce",2
2017-02-28,gold ticks lower; trump's speech in focus,2
2018-07-24,cftc : speculative gold long smallest since january 2016,1
2018-06-27,russia and china are stockpiling gold,1
2013-04-09,"gold futures plunge to rs 33,786 per 10 gm",2
2008-06-05,gold logs three-session win with oil at record high,0
2014-06-27,"comex gold up 0.2% on day, up 0.3% on week",0
2018-05-07,strong wage growth friday could send gold lower,2
2013-04-11,gold futures down by rs 39 profit booking,2
2017-01-12,commerce secretary for reviewing import duty on gold,1
2005-07-13,"gold prices, metals indexes lower in afternoon trade",2
2008-05-08,"rupee rises on lower oil prices, gold slips",2
2006-10-30,pilgrim's pride extends gold kist tender offer,1
2002-09-05,gold stocks broadly higher,0
2011-07-03,"gold futures gain, tap $1,445 mark",0
2018-06-28,gold hovers near 6-month low,2
2018-04-05,vaultoro's bitcoin-to-gold exchange implements lightning network payments,1
2011-08-30,"gold settles 2.1% higher at $1,829.80 an ounce",0
2017-11-19,include 20 carat gold jewellery in hallmark standards: cait,1
2018-03-21,gold prices hold onto gains ahead of fomc statement,0
2012-09-13,gold at highest in nearly seven months after fed,0
2017-05-01,gold futures log highest settlement in about 5 weeks,0
2018-06-11,"gold prices steady, eyes on us midterm elections",1
2009-08-21,canadian shares gain as gold miners rally,1
2018-06-13,ronald stoeferle : gold is dirt cheap right now,2
2016-09-30,gold futures,1
2006-09-22,gold futures up $8.50 at $596.80 an ounce,0
2005-09-08,spot gold quoted at $434.60 in asia trade,0
2015-02-25,"april gold settles at $1,201.50/oz, up $4.20, or 0.4%, on comex",0
2007-07-25,august gold drops $11 to close at a 1-wk low of $673.80/oz,2
2016-11-05,negative interest rate world over is good for gold: natixis,1
2017-11-17,gold marks 1-month high as dollar retreats,0
2017-05-31,"gold ends higher, then pulls back as fed beige book ups odds of june rate hike",0
2017-09-18,"gold drops to rs 30,700; silver down at rs 41,200 per kg",2
2016-01-14,"buy comex gold if it touches $1,078-82/ounce",1
2011-11-11,gold prices trading lower in major metros,2
2018-09-01,gold prices remain lower on stronger u.s. dollar,2
2016-05-16,"gold up for second day on china data, weaker stock markets",0
2017-07-18,gold settles higher for a third session,0
2018-05-10,gold futures end the week roughly 0.8% higher,0
2017-11-21,"dec. gold climbs $6.40, or 0.5%, to settle at $1,281.70/oz",0
2011-08-11,"gold, silver may trade higher today: angel commodities",0
2017-01-12,gold inches up on weaker dollar; improved risk appetite weighs,0
2013-05-29,mcx goldm june contract trades firm,1
2017-11-17,"gold falls to rs 30,450 on weak demand from local jewellers",2
2004-11-29,gold tops $453 to start busy week,0
2018-11-18,gold price could drive higher after dovish remarks from fed officials,0
2017-12-01,"gold trades $4.50, or 0.4%, higher at $1,201.10/oz., after jobless claims, trade data",0
2017-05-16,gold rises for 4th as dollar eases on weak us data,0
2013-04-24,5 reasons that gold is a loser,1
2011-10-01,"gold futures close 0.4% up at $1,374.10 an ounce",0
2008-02-12,gold futures tumble on weak global trend,2
2015-03-30,"gold settles 1.3% lower as dollar, equities climb",2
2010-07-10,"gold slides off record, ending lower at $1,335/oz",2
2017-03-27,"april gold gains $7.20, or 0.6%, to settle at $1,255.70/oz",0
2008-12-22,feb. gold ends up 1.2% at $847.20 an ounce,0
2018-01-25,"gold hits over 14-month high of rs 31,450",0
2017-06-02,gold scores highest settlement in almost three months,0
2004-02-13,"gold down on session, but up on week",0
2017-05-23,gold prices trade near session lows on comex,2
2003-12-30,spot gold quoted at $415.75 in early asia trade,1
2013-06-08,"gold futures up 0.31 pc on short-covering, weak rupee",0
2018-12-11,gold dips to one-month low as dollar strengthens,2
2017-08-03,gold down a 7th straight session to end at lowest level since feb. 1,2
2011-01-28,gold pares losses after losing as much as $10,2
2014-01-08,"gold gains on u.s. data, argentina default, geopolitical concerns",0
2013-05-07,gold slips as dollar gains before us jobs data,2
2017-09-26,"december. gold down $11.70, or 0.9%, at $1,299.80 an ounce",2
2013-12-02,short gold; stop loss above rs 30900: nirmal bang,1
2017-10-03,gold prices lose about 2% for the week,2
2007-12-07,gold futures close at the highest in five weeks,0
2006-06-14,vedanta acquires sterlite gold of canada for rs 285 cr,1
2003-08-29,"gold futures rally, carrying metals stocks higher",0
2018-03-16,gold futures down 0.9% for the week,2
2014-08-09,gold prices up in asia with focus on physical demand from india,0
2001-05-18,gold spikes to 9-month high,0
2010-10-26,"gold closes marginally lower at $1,338.60/oz",2
2017-07-18,gold extends streak of price gains to a third session,0
2016-09-21,"gold ends higher, then wavers in electronic trade after fomc decision",0
2011-08-11,gold prices move up today,0
2013-11-01,"feb. gold ends at $1,660.60/oz, down $17.40 on day",2
2017-05-15,gold futures log highest finish since may 3,0
2013-08-26,mcx goldguinea september contract trades flat,1
2005-07-10,"amex gold bugs index closes at 243.08, up 2.4%",0
2013-09-26,why indians love it when government makes gold expensive,1
2018-05-01,"february gold slips 0.3% at $1,318.30/oz.",2
2017-08-09,"dec. gold climbs 90 cents, or less than 0.1%, to settle at $1,351.20/oz",0
2013-02-21,"trading tips for copper, gold and crude",1
2017-09-02,"april gold up 0.1% at $1,241/oz.",0
2012-04-30,"gold near 2-week high on dollar, us gdp data",0
2014-11-08,gold post soft declines as geopolitical jitters subside,2
2018-04-24,gold futures settle higher for first time in four sessions,0
2016-07-26,could gold fall to $850 an ounce if trump made america great again?,2
2004-09-09,"spot gold quoted at $399.70, up $1.80 from new york",0
2017-03-16,"april gold up $30.50, or 2.5%, at $1,231.20/oz.",0
2017-06-23,"august gold gains $7, or 0.6%, to settle at $1,256.40/oz",0
2006-05-09,gold futures close near a one-month high,0
2011-10-18,platinum a hit with youngsters as price difference with gold drops,2
2017-03-24,gold holds losses after durable-goods orders,2
2005-01-27,feb gold falls $2.20 to $424.70/oz in morning ny trade,2
2016-08-26,gold futures seesaw between losses and gains as fed's yellen speaks,0
2016-05-30,gold slides to 3-month low as dollar soars after yellen comments,2
2018-09-17,mining gold requires 20x the energy of bitcoin mining,1
2014-07-09,gold prices gain in asia on physical demand from india,0
2016-03-10,gold slips on tapering safe-haven demand as deutsche bank woes ease,2
2008-11-26,gold sales fail to pick up even in wedding season,0
2011-03-02,"gold settles at two-week high on euro, egypt",0
2018-03-20,"commerzbank : investors buy gold, silver etf as price retreats",2
2017-01-11,"dec. gold gains $6.80, or 0.5%, to settle at $1,277.30/oz",0
2017-05-16,gold holds ground at two-week high,0
2018-04-20,"gold trying to get above $1,355 as uncertainties on russian sanctions linger on",0
2004-10-25,gold nears $430 as dollar falls,2
2014-01-12,"gold rallies on weaker dollar, japan ratings cut",0
2016-09-19,mcx gold at crucial base zone,1
2012-05-09,russia's 7-month gold output up 1.9%,1
2016-10-10,gold prices rebound 1% after falling to 4-month lows,0
2006-03-21,silver climbs to 1983 levels; gold dulls,0
2016-11-15,"december gold trades up $3.50, or 0.3%, at $1,225.50/oz.",0
2006-11-17,dec. gold falls $2.20 to $619.50 in morning trading,2
2017-04-19,gold futures log lowest finish since april 12,2
2017-11-08,current gold price: track current gold rate trends and news,1
2017-12-09,gold prices remain slightly lower in risk-on trade,2
2003-04-17,freeport-mcmoran copper & gold q1 eps 33c vs loss 3c,2
2016-10-11,"ftse 100 ends lower as drug firms, gold miners fade after trump-rally",2
2016-09-12,gold futures down five weeks in a row,2
2015-07-23,mcx goldm september contract rises,0
2006-07-28,gold gains 2.4% on the week,0
2008-09-07,august gold up $5.20 to $928.50 an ounce on nymex,0
2012-12-12,"commodity bets: buy gold, silver, zinc; sell crude",1
2014-11-26,gold slips on weak demand; silver too slumps,2
2004-07-06,"spot gold bid at $392.10 an ounce, up $1.50",0
2017-10-16,gold prices give up earlier gains to settle modestly lower,2
2013-04-16,commodity gurus say gold's bear run to last couple of years,1
2018-04-12,gold extends climb to multiweek highs as dollar index sinks,0
2011-01-06,gold futures gain steam after ism data,0
2011-11-28,spot gold trades higher,0
2017-07-28,"august gold rises 0.2% at $1,263/oz.",0
2012-12-19,"gold futures fall to rs 30,952",2
2014-02-06,"aug. gold down $2, or 0.2%, to end at $1,244./oz",2
2017-11-13,gold slammed after someone pukes $4 billion notional in gold futures,2
2003-12-19,philadelphia gold & silver index falls 2.6%,2
2005-11-30,"dec gold ends up 0.5% on wk, up 5.9% on month",0
,"gold trades under $1,700, loses 4%",2
2013-10-05,"newscast: stocks march in place; gold, oil slide",2
2016-09-29,"dec. gold climbs $2.40, or 0.2%, to $1,326.10/oz",0
2015-04-27,mcx gold stuck in a sideways range,1
2007-12-28,"gold futures rise amid safe-haven demand, dollar weakness",0
2017-07-03,gold futures settle at a nearly 5-week low,2
2017-03-01,"feb. gold gains $10.30, or 0.9%, to settle at $1,162/oz",0
2017-05-06,gold prices pare some of their earlier gains,0
2010-02-12,"gold, silver tumble from record level on scrap sale",2
2011-10-24,"gold, silver may trade with positive bias:angel commodities",0
2013-05-04,gold futures down on weak global cues; subdued domestic demand,2
2014-11-27,"gold slips further below &#36;1,200 as fund outflows resume",2
2007-07-13,"gold futures head lower, but trades higher for the week",2
2012-03-30,expect gold lenders like muthoot finance and manapparum finance to grow 25 per cent in fy13 in spite of strict norms,1
2017-11-22,gold remains in a narrow range ahead of fed minutes,1
2011-10-06,gold down as inflation fear subsides; silver tanks,2
2015-02-03,"gold prices steady to weaker in asia as investors eye china, india",2
2017-09-28,"gold rate: check out latest gold price, trends, and market outlook",1
2011-11-30,mcx goldguinea jan contract trades higher,0
2017-10-03,"gold, silver trade lower ahead of us jobs data",2
2005-09-05,"roy disney, stanley gold file suit against disney",1
